日期時間,土壤溫度01 (°C),土壤濕度01 (%),土壤濕度02 (%),土壤濕度03 (%),土壤濕度04 (%),土壤濕度05 (%),土壤濕度06 (%),土壤濕度07 (%),土壤濕度08 (%),土壤酸鹼值 (pH),電力 (V)
2017-05-22 19:30:00,26.74,32.08,39.54,5.8,40.32,39.8,-1.78,-888.88,39.54,6.19,4.31,
2017-05-22 20:00:00,26.74,31.04,38.88,5.8,39.67,39.27,-2.69,-888.88,38.88,6.19,4.31,
2017-05-22 20:30:00,26.67,30.64,38.49,5.94,39.4,38.88,-0.99,-888.88,38.36,6.18,4.3,
2017-05-22 21:00:00,26.62,30.38,38.36,6.07,39.27,38.62,-2.82,-888.88,38.23,6.18,4.3,
2017-05-22 21:30:00,26.43,30.12,40.06,6.07,41.23,40.71,-3.48,-888.88,40.97,6.18,4.3,
2017-05-22 22:00:00,26.18,31.17,39.54,6.98,40.58,40.06,-0.6,-888.88,39.93,6.19,4.3,
2017-05-22 22:30:00,26.21,31.04,39.01,7.11,40.06,39.4,-1.91,-888.88,39.27,6.2,4.29,
2017-05-22 23:00:00,26.18,30.64,38.75,7.11,39.67,39.01,-2.95,-888.88,38.75,6.2,4.29,
2017-05-22 23:30:00,26.18,30.38,38.49,6.98,39.27,38.75,-3.61,-888.88,38.49,6.2,4.29,
2017-05-23 00:00:00,26.13,30.12,38.23,6.85,39.14,38.62,-3.87,-888.88,38.36,6.2,4.29,
2017-05-23 00:30:00,26.08,29.86,38.1,6.72,39.01,38.49,-4.13,-888.88,38.1,6.2,4.29,
2017-05-23 01:00:00,25.87,29.6,37.97,6.72,38.75,38.23,-4.39,-888.88,37.97,6.2,4.29,
2017-05-23 01:30:00,25.72,29.47,37.84,6.46,38.62,38.23,-4.52,-888.88,37.84,6.2,4.29,
2017-05-23 02:00:00,25.74,29.34,37.57,6.46,38.62,38.1,-4.65,-888.88,37.7,6.21,4.29,
2017-05-23 02:30:00,25.67,29.08,37.57,6.33,38.49,37.97,-4.65,-888.88,37.57,6.21,4.29,
2017-05-23 03:00:00,25.4,28.95,37.44,6.2,38.36,37.97,-4.65,-888.88,37.57,6.21,4.28,
2017-05-23 03:30:00,25.21,28.81,37.31,6.07,38.23,37.84,-4.65,-888.88,37.44,6.22,4.28,
2017-05-23 04:00:00,25.09,28.68,37.31,6.07,38.1,37.84,-4.78,-888.88,37.31,6.23,4.28,
2017-05-23 04:30:00,24.92,28.55,37.18,5.94,37.97,37.7,-4.78,-888.88,37.18,6.24,4.28,
2017-05-23 05:00:00,24.82,28.42,37.18,5.94,37.97,37.7,-4.78,-888.88,37.18,6.24,4.28,
2017-05-23 05:30:00,24.77,28.42,37.05,5.8,37.97,37.7,-4.92,-888.88,37.18,6.25,4.28,
2017-05-23 06:00:00,24.99,28.16,36.79,5.8,37.97,37.57,-4.78,-888.88,37.05,6.24,4.28,
2017-05-23 06:30:00,25.19,28.03,36.53,5.8,37.84,37.57,-4.78,-888.88,36.92,6.23,4.31,
2017-05-23 07:00:00,25.5,28.03,35.74,5.8,37.84,37.57,-4.92,-888.88,37.05,6.2,4.34,
2017-05-23 07:30:00,25.96,27.9,35.09,5.8,37.97,37.57,-4.92,-888.88,36.92,6.18,4.39,
2017-05-23 08:00:00,26.3,27.64,34.83,5.67,37.97,37.57,-5.18,-888.88,36.92,6.17,4.39,
2017-05-23 08:30:00,27.21,27.38,34.83,5.67,38.1,37.44,-5.31,-888.88,36.79,6.15,4.42,
2017-05-23 09:00:00,28.34,26.98,34.57,5.54,38.1,37.44,-5.7,-888.88,36.66,6.12,4.39,
2017-05-23 09:30:00,29.49,26.59,34.44,5.41,38.23,37.44,-5.96,-888.88,36.27,6.08,4.45,
2017-05-23 10:00:00,30.07,26.2,34.31,5.28,38.1,37.31,-6.22,-888.88,36.01,6.05,4.39,
2017-05-23 10:30:00,31.36,25.42,34.17,5.15,38.1,37.18,-6.48,-888.88,35.35,6,4.45,
2017-05-23 11:00:00,32.98,24.76,34.04,4.89,37.84,37.05,-6.88,-888.88,34.83,5.96,4.39,
2017-05-23 11:30:00,33.68,24.37,35.61,4.5,37.84,37.05,-7.14,-888.88,34.57,5.93,4.43,
2017-05-23 12:00:00,31.15,23.59,34.31,3.84,37.44,36.92,-7.27,-888.88,34.44,5.9,4.44,
2017-05-23 12:30:00,32.15,23.06,34.17,3.58,37.44,36.92,-7.14,-888.88,34.31,5.9,4.4,
2017-05-23 13:00:00,29.97,22.8,34.04,3.19,37.18,36.79,-7.4,-888.88,34.17,5.91,4.38,
2017-05-23 13:30:00,30.98,22.54,34.04,3.06,37.18,36.79,-7.4,-888.88,34.04,5.94,4.39,
2017-05-23 14:00:00,31.38,22.15,33.91,2.8,37.05,36.66,-7.27,-888.88,33.91,5.91,4.44,
2017-05-23 14:30:00,31.51,21.62,33.78,2.67,37.05,36.53,-7.27,-888.88,33.78,5.89,4.45,
2017-05-23 15:00:00,30.44,21.62,33.65,2.14,36.79,36.53,-7.4,-888.88,33.65,5.9,4.41,
2017-05-23 15:30:00,30.07,21.49,33.65,1.88,36.66,36.4,-7.53,-888.88,33.65,5.92,4.39,
2017-05-23 16:00:00,30.04,21.36,33.65,1.75,36.66,36.27,-7.53,-888.88,33.65,5.93,4.4,
2017-05-23 16:30:00,31.05,20.97,33.52,1.62,36.66,36.27,-7.53,-888.88,33.65,5.94,4.39,
2017-05-23 17:00:00,31.15,20.71,33.52,1.49,36.53,36.14,-7.53,-888.88,33.52,5.91,4.44,
2017-05-23 17:30:00,29.87,20.97,33.39,1.23,36.4,36.14,-7.66,-888.88,33.52,5.91,4.45,
2017-05-23 18:00:00,29.26,20.71,33.39,1.1,36.27,36.01,-7.79,-888.88,33.39,5.94,4.43,
2017-05-23 18:30:00,28.15,20.71,33.26,0.84,36.14,35.87,-7.92,-888.88,33.39,5.98,4.34,
2017-05-23 19:00:00,27.75,20.58,33.26,0.84,36.01,35.87,-7.92,-888.88,33.39,6.01,4.32,
2017-05-23 19:30:00,27.53,20.58,33.26,0.84,36.01,35.87,-7.92,-888.88,33.26,6.03,4.31,
2017-05-23 20:00:00,27.55,20.58,33.26,0.71,35.87,35.87,-7.92,-888.88,33.39,6.03,4.31,
2017-05-23 20:30:00,27.48,20.58,33.13,0.71,35.87,35.74,-7.79,-888.88,33.26,6.04,4.3,
2017-05-23 21:00:00,27.41,20.58,33.13,0.71,35.74,35.74,-7.66,-888.88,33.26,6.05,4.3,
2017-05-23 21:30:00,27.38,20.45,33,0.58,35.87,35.74,-7.66,-888.88,33.13,6.04,4.3,
2017-05-23 22:00:00,27.23,20.45,33,0.58,35.74,35.61,-7.66,-888.88,33.13,6.05,4.3,
2017-05-23 22:30:00,27.19,20.45,33,0.58,35.74,35.61,-7.66,-888.88,33.13,6.05,4.3,
2017-05-23 23:00:00,27.01,20.45,33,0.58,35.61,35.61,-7.66,-888.88,33.13,6.06,4.29,
2017-05-23 23:30:00,26.96,20.45,33.13,0.58,35.61,35.48,-7.53,-888.88,33.13,6.06,4.29,
2017-05-24 00:00:00,26.89,20.45,33.13,0.58,35.61,35.48,-7.53,-888.88,33,6.06,4.29,
2017-05-24 00:30:00,26.82,20.45,33.13,0.44,35.61,35.48,-7.53,-888.88,33,6.06,4.29,
2017-05-24 01:00:00,26.77,20.45,33,0.44,35.48,35.48,-7.53,-888.88,33,6.07,4.29,
2017-05-24 01:30:00,26.74,20.45,33.13,0.44,35.48,35.35,-7.53,-888.88,32.87,6.07,4.28,
2017-05-24 02:00:00,26.7,20.45,33.13,0.44,35.48,35.35,-7.4,-888.88,32.87,6.07,4.28,
2017-05-24 02:30:00,26.6,20.45,33.13,0.44,35.48,35.35,-7.4,-888.88,32.87,6.07,4.28,
2017-05-24 03:00:00,26.45,20.32,33.13,0.31,35.48,35.35,-7.4,-888.88,32.87,6.07,4.28,
2017-05-24 03:30:00,26.38,20.32,33.13,0.44,35.35,35.35,-7.4,-888.88,32.87,6.08,4.28,
2017-05-24 04:00:00,26.26,20.32,33.26,0.31,35.35,35.35,-7.27,-888.88,32.87,6.09,4.28,
2017-05-24 04:30:00,26.26,20.32,34.96,0.31,35.35,35.35,-7.4,-888.88,32.87,6.09,4.27,
2017-05-24 05:00:00,26.23,20.32,35.22,0.44,35.35,35.35,-7.4,-888.88,32.87,6.09,4.27,
2017-05-24 05:30:00,26.16,20.32,35.22,0.31,35.35,35.35,-7.4,-888.88,32.87,6.09,4.27,
2017-05-24 06:00:00,26.28,20.32,35.22,0.44,35.35,35.35,-7.4,-888.88,32.74,6.09,4.29,
2017-05-24 06:30:00,26.6,20.32,35.35,0.44,35.35,35.35,-7.53,-888.88,32.61,6.08,4.37,
2017-05-24 07:00:00,26.45,20.58,35.61,0.44,35.61,36.92,-0.99,-888.88,36.01,6.07,4.31,
2017-05-24 07:30:00,26.65,20.58,35.74,0.58,35.61,36.66,-3.74,-888.88,35.61,6.07,4.36,
2017-05-24 08:00:00,27.21,20.58,36.14,0.58,35.74,36.4,-4.52,-888.88,35.48,6.05,4.4,
2017-05-24 08:30:00,27.78,20.71,36.01,0.58,36.01,36.27,-5.57,-888.88,35.22,6.01,4.42,
2017-05-24 09:00:00,28.92,20.71,36.14,0.71,36.14,36.14,-6.35,-888.88,34.83,5.97,4.39,
2017-05-24 09:30:00,29.26,20.58,36.01,0.84,36.14,36.01,-7.01,-888.88,34.7,5.94,4.44,
2017-05-24 10:00:00,30.75,20.58,35.87,0.84,36.14,35.87,-6.88,-888.88,34.31,5.91,4.4,
2017-05-24 10:30:00,31.56,21.49,35.74,0.84,36.14,35.74,-7.27,-888.88,33.52,5.85,4.42,
2017-05-24 11:00:00,30.8,21.23,35.61,0.58,36.01,35.61,-7.53,-888.88,33.39,5.85,4.41,
2017-05-24 11:30:00,30.42,20.84,35.61,0.71,35.87,35.61,-7.53,-888.88,33.13,5.84,4.4,
2017-05-24 12:00:00,30.12,20.71,35.48,0.44,35.74,35.48,-7.4,-888.88,33.13,5.87,4.45,
2017-05-24 12:30:00,32.1,20.45,35.48,0.71,35.74,35.35,-7.53,-888.88,32.61,5.84,4.41,
2017-05-24 13:00:00,29.14,20.32,35.35,0.18,35.61,35.35,-6.22,-888.88,32.48,5.84,4.42,
2017-05-24 13:30:00,29.14,20.45,37.44,0.44,36.01,38.49,-4.39,-888.88,38.88,5.95,4.39,
2017-05-24 14:00:00,29.24,20.45,36.79,0.58,36.01,37.97,-4.26,-888.88,37.97,5.96,4.44,
2017-05-24 14:30:00,27.31,43.06,47.51,2.41,46.99,49.47,8.55,-888.88,49.86,6.22,4.43,
2017-05-24 15:00:00,28.74,33.13,40.97,3.71,40.71,40.58,-4.13,-888.88,39.8,6.15,4.39,
2017-05-24 15:30:00,28.52,31.69,40.19,4.11,39.93,39.67,-4.26,-888.88,38.88,6.13,4.38,
2017-05-24 16:00:00,27.9,33.91,41.23,6.33,41.76,41.63,-4.13,-888.88,40.84,6.16,4.44,
2017-05-24 16:30:00,28.39,32.61,40.32,6.2,40.45,40.06,-5.05,-888.88,39.27,6.16,4.38,
2017-05-24 17:00:00,27.38,32.74,41.63,7.5,48.56,51.69,7.9,-888.88,54.57,6.19,4.37,
2017-05-24 17:30:00,26.92,36.27,42.8,9.6,42.15,42.28,-4.39,-888.88,40.97,6.37,4.44,
2017-05-24 18:00:00,27.21,33.65,41.1,8.16,40.45,40.32,-5.57,-888.88,39.14,6.35,4.34,
2017-05-24 18:30:00,27.14,32.74,40.45,7.37,39.8,39.67,-5.83,-888.88,38.62,6.34,4.32,
2017-05-24 19:00:00,26.77,35.22,42.02,9.99,42.28,42.41,-2.82,-888.88,41.63,6.37,4.31,
2017-05-24 19:30:00,26.72,34.17,41.23,9.33,41.1,40.97,-5.05,-888.88,40.06,6.36,4.3,
2017-05-24 20:00:00,26.62,33.13,40.58,8.55,40.06,40.06,-5.7,-888.88,39.01,6.36,4.3,
2017-05-24 20:30:00,26.5,32.61,40.19,7.9,39.54,39.54,-5.96,-888.88,38.49,6.36,4.3,
2017-05-24 21:00:00,26.45,32.21,39.93,7.5,39.27,39.27,-6.09,-888.88,38.23,6.36,4.29,
2017-05-24 21:30:00,26.21,31.95,39.67,7.24,39.01,39.01,-6.22,-888.88,37.97,6.35,4.29,
2017-05-24 22:00:00,26.01,31.69,39.54,6.98,38.88,38.88,-6.35,-888.88,37.84,6.36,4.29,
2017-05-24 22:30:00,25.94,31.56,39.4,6.85,38.75,38.75,-6.48,-888.88,37.57,6.36,4.29,
2017-05-24 23:00:00,25.84,31.43,39.4,6.72,38.62,38.75,-6.48,-888.88,37.44,6.35,4.29,
2017-05-24 23:30:00,25.65,31.3,39.14,6.59,38.49,38.62,-6.48,-888.88,37.31,6.35,4.28,
2017-05-25 00:00:00,25.55,31.17,39.14,6.46,38.36,38.49,-6.48,-888.88,37.18,6.35,4.28,
2017-05-25 00:30:00,25.53,31.04,39.01,6.33,38.36,38.49,-6.62,-888.88,37.18,6.35,4.28,
2017-05-25 01:00:00,25.38,30.91,39.01,6.33,38.23,38.36,-6.62,-888.88,37.05,6.35,4.28,
2017-05-25 01:30:00,25.33,30.91,38.88,6.2,38.23,38.23,-6.62,-888.88,37.05,6.34,4.27,
2017-05-25 02:00:00,25.36,30.78,38.88,6.07,38.1,38.23,-6.62,-888.88,36.92,6.34,4.27,
2017-05-25 02:30:00,25.53,30.64,38.88,6.07,38.1,38.23,-6.75,-888.88,36.79,6.33,4.27,
2017-05-25 03:00:00,25.53,30.51,38.75,5.94,38.1,38.1,-6.75,-888.88,36.79,6.32,4.26,
2017-05-25 03:30:00,25.45,30.51,38.75,5.8,38.1,38.1,-6.75,-888.88,36.66,6.32,4.26,
2017-05-25 04:00:00,25.5,30.51,38.75,5.8,37.97,38.1,-6.75,-888.88,36.66,6.31,4.26,
2017-05-25 04:30:00,25.48,30.38,38.62,5.67,37.97,37.97,-6.75,-888.88,36.66,6.31,4.26,
2017-05-25 05:00:00,25.48,30.38,38.75,5.67,37.84,38.23,-3.61,-888.88,36.53,6.31,4.26,
2017-05-25 05:30:00,25.21,37.18,41.76,9.73,44.9,44.9,5.8,-888.88,44.63,6.33,4.26,
2017-05-25 06:00:00,25.53,34.31,40.97,9.07,41.1,41.1,-4.65,-888.88,39.93,6.33,4.29,
2017-05-25 06:30:00,25.89,33.39,40.58,8.68,40.32,40.19,-5.18,-888.88,39.01,6.32,4.39,
2017-05-25 07:00:00,26.11,32.87,40.19,8.29,39.93,39.8,-5.57,-888.88,38.62,6.3,4.41,
2017-05-25 07:30:00,26.35,32.61,39.93,8.03,39.54,39.54,-5.83,-888.88,38.23,6.29,4.39,
2017-05-25 08:00:00,26.45,32.21,39.8,7.77,39.27,39.27,-5.96,-888.88,38.1,6.27,4.42,
2017-05-25 08:30:00,26.87,32.08,39.67,7.64,39.27,39.14,-6.09,-888.88,37.97,6.26,4.42,
2017-05-25 09:00:00,27.23,31.82,39.54,7.37,39.01,39.01,-6.22,-888.88,37.7,6.24,4.4,
2017-05-25 09:30:00,27.97,31.56,39.54,7.11,39.01,38.88,-6.48,-888.88,37.57,6.22,4.45,
2017-05-25 10:00:00,28,31.3,39.4,6.98,38.88,38.75,-6.88,-888.88,37.44,6.19,4.4,
2017-05-25 10:30:00,26.57,31.17,39.4,6.72,39.01,40.19,5.02,-888.88,38.49,6.19,4.36,
2017-05-25 11:00:00,26.4,39.14,43.98,12.08,44.37,44.9,4.89,-888.88,44.63,6.28,4.44,
2017-05-25 11:30:00,26.89,34.96,41.63,10.38,41.23,41.23,-3.74,-888.88,40.06,6.26,4.39,
2017-05-25 12:00:00,28.17,33.91,40.97,9.99,40.58,40.45,-3.74,-888.88,39.14,6.23,4.44,
2017-05-25 12:30:00,30.77,33.13,40.58,9.6,40.32,39.93,-5.31,-888.88,38.62,6.17,4.39,
2017-05-25 13:00:00,32.02,32.61,40.19,8.68,40.06,39.4,-6.09,-888.88,37.97,6.11,4.45,
2017-05-25 13:30:00,31.87,32.08,39.93,7.77,39.67,39.14,-6.35,-888.88,37.57,6.08,4.43,
2017-05-25 14:00:00,31.15,31.43,39.67,7.11,39.4,38.88,-6.62,-888.88,37.44,6.05,4.41,
2017-05-25 14:30:00,30.19,31.43,39.4,6.59,39.14,38.75,-6.88,-888.88,37.31,6.04,4.39,
2017-05-25 15:00:00,28.99,31.04,39.27,6.07,38.88,38.49,-7.01,-888.88,37.31,6.04,4.43,
2017-05-25 15:30:00,28.57,31.04,39.27,5.8,38.75,38.36,-6.88,-888.88,37.05,6.07,4.41,
2017-05-25 16:00:00,28.47,30.91,39.14,5.54,38.62,38.36,-7.01,-888.88,37.05,6.08,4.37,
2017-05-25 16:30:00,27.87,30.78,39.14,5.41,38.49,38.23,-6.88,-888.88,37.05,6.1,4.35,
2017-05-25 17:00:00,27.73,30.64,39.01,5.41,38.36,38.23,-6.88,-888.88,36.92,6.1,4.34,
2017-05-25 17:30:00,27.48,30.51,39.01,5.28,38.23,38.1,-6.88,-888.88,36.79,6.11,4.32,
2017-05-25 18:00:00,27.38,30.51,39.01,5.15,38.23,38.1,-6.75,-888.88,36.79,6.12,4.31,
2017-05-25 18:30:00,27.28,30.51,38.88,5.28,38.1,37.97,-6.48,-888.88,36.66,6.13,4.31,
2017-05-25 19:00:00,26.11,41.37,46.73,13,45.94,46.73,6.33,-888.88,46.33,6.21,4.3,
2017-05-25 19:30:00,25.33,40.19,46.07,13.65,44.76,46.07,6.2,-888.88,45.68,6.3,4.3,
2017-05-25 20:00:00,25.16,38.36,45.68,13.78,44.24,44.63,3.58,-888.88,44.24,6.4,4.3,
2017-05-25 20:30:00,25.48,34.7,42.02,11.95,41.23,41.5,-1.12,-888.88,39.93,6.38,4.3,
2017-05-25 21:00:00,25.72,33.91,41.63,11.43,40.71,40.71,-4.78,-888.88,39.67,6.37,4.29,
2017-05-25 21:30:00,25.77,33.13,41.1,10.77,40.06,40.06,-5.18,-888.88,39.01,6.37,4.29,
2017-05-25 22:00:00,25.87,32.74,40.84,10.12,39.67,39.8,-5.18,-888.88,38.62,6.36,4.29,
2017-05-25 22:30:00,25.82,32.48,40.58,9.73,39.4,39.4,-5.57,-888.88,38.36,6.35,4.29,
2017-05-25 23:00:00,25.77,32.21,40.45,9.47,39.27,39.27,-5.7,-888.88,38.23,6.35,4.28,
2017-05-25 23:30:00,25.67,32.08,40.32,9.2,39.14,39.01,-5.83,-888.88,37.97,6.34,4.28,
2017-05-26 00:00:00,25.67,31.95,40.19,8.94,39.01,39.01,-5.96,-888.88,37.84,6.34,4.28,
2017-05-26 00:30:00,25.62,31.82,40.06,8.81,38.88,38.88,-6.09,-888.88,37.7,6.33,4.27,
2017-05-26 01:00:00,25.48,31.69,39.93,8.55,38.75,38.75,-6.09,-888.88,37.7,6.33,4.27,
2017-05-26 01:30:00,25.33,31.56,39.93,8.42,38.62,38.62,-6.22,-888.88,37.44,6.33,4.27,
2017-05-26 02:00:00,25.23,31.43,39.8,8.29,38.49,38.62,-6.22,-888.88,37.31,6.33,4.26,
2017-05-26 02:30:00,25.06,31.3,39.67,8.16,38.49,38.49,-6.35,-888.88,37.31,6.33,4.26,
2017-05-26 03:00:00,25.19,31.17,39.67,8.03,38.36,38.49,-6.35,-888.88,37.18,6.33,4.26,
2017-05-26 03:30:00,25.02,31.17,39.54,8.03,38.36,38.36,-6.48,-888.88,37.18,6.32,4.25,
2017-05-26 04:00:00,24.94,31.17,39.54,7.9,38.23,38.36,-6.48,-888.88,37.18,6.32,4.26,
2017-05-26 04:30:00,24.87,31.04,39.54,7.9,38.23,38.23,-6.48,-888.88,37.05,6.32,4.26,
2017-05-26 05:00:00,24.94,30.91,39.54,7.77,38.23,38.23,-6.62,-888.88,37.05,6.31,4.25,
2017-05-26 05:30:00,25.06,30.91,39.4,7.77,38.1,38.23,-6.62,-888.88,36.92,6.31,4.25,
2017-05-26 06:00:00,25.21,30.91,39.4,7.64,38.1,38.23,-6.48,-888.88,36.92,6.3,4.26,
2017-05-26 06:30:00,25.28,30.78,39.4,7.64,38.23,38.23,-6.48,-888.88,36.92,6.29,4.3,
2017-05-26 07:00:00,25.5,30.78,39.4,7.5,38.23,38.1,-6.62,-888.88,36.92,6.28,4.34,
2017-05-26 07:30:00,25.87,30.78,39.4,7.5,38.23,38.1,-6.75,-888.88,36.92,6.26,4.43,
2017-05-26 08:00:00,26.4,30.64,39.4,7.5,38.1,38.1,-6.88,-888.88,36.79,6.25,4.4,
2017-05-26 08:30:00,27.09,30.78,39.4,7.37,38.23,37.97,-7.01,-888.88,36.79,6.21,4.44,
2017-05-26 09:00:00,27.41,30.64,39.4,7.24,38.23,37.97,-7.14,-888.88,36.79,6.19,4.39,
2017-05-26 09:30:00,27.85,30.51,39.27,6.98,38.1,37.97,-7.27,-888.88,36.79,6.17,4.44,
2017-05-26 10:00:00,29.19,30.38,39.4,7.11,38.23,37.84,-7.27,-888.88,36.66,6.14,4.41,
2017-05-26 10:30:00,29.61,31.17,39.27,6.85,38.23,37.7,-7.4,-888.88,36.27,6.1,4.41,
2017-05-26 11:00:00,29.51,30.91,39.27,6.46,38.23,37.7,-7.66,-888.88,36.01,6.07,4.41,
2017-05-26 11:30:00,28.77,30.64,39.14,6.2,38.1,37.57,-7.66,-888.88,36.14,6.06,4.4,
2017-05-26 12:00:00,29.31,30.51,39.14,6.07,37.97,37.57,-7.79,-888.88,36.01,6.05,4.42,
2017-05-26 12:30:00,29.66,30.12,39.14,5.94,37.97,37.44,-7.79,-888.88,36.01,6.04,4.4,
2017-05-26 13:00:00,29.46,30.12,39.01,5.67,37.84,37.44,-7.92,-888.88,35.87,6.02,4.42,
2017-05-26 13:30:00,29.41,29.86,39.01,5.54,37.84,37.31,-7.92,-888.88,35.87,6.02,4.4,
2017-05-26 14:00:00,29.92,29.6,39.01,5.28,37.84,37.31,-7.92,-888.88,35.74,6.01,4.45,
2017-05-26 14:30:00,28.89,29.47,38.88,5.15,37.57,37.18,-7.92,-888.88,35.74,6,4.38,
2017-05-26 15:00:00,28.64,29.34,38.75,5.02,37.57,37.18,-7.92,-888.88,35.74,6.02,4.4,
2017-05-26 15:30:00,28.72,29.34,38.88,4.89,37.44,37.18,-8.05,-888.88,35.61,6.02,4.39,
2017-05-26 16:00:00,28.82,29.08,38.75,4.76,37.44,37.05,-8.05,-888.88,35.61,6.02,4.43,
2017-05-26 16:30:00,28.77,28.95,38.75,4.63,37.44,37.05,-8.05,-888.88,35.48,6.01,4.37,
2017-05-26 17:00:00,28.12,28.95,38.75,4.37,37.31,37.05,-8.18,-888.88,35.48,6.02,4.44,
2017-05-26 17:30:00,27.65,28.81,38.75,4.24,37.18,37.05,-8.18,-888.88,35.48,6.04,4.36,
2017-05-26 18:00:00,27.46,28.68,38.75,4.11,37.18,37.05,-8.18,-888.88,35.48,6.06,4.32,
2017-05-26 18:30:00,27.16,28.68,38.75,4.11,37.05,37.05,-7.27,-888.88,35.48,6.08,4.31,
2017-05-26 19:00:00,26.96,28.55,38.62,4.11,37.05,36.92,-6.75,-888.88,35.35,6.09,4.31,
2017-05-26 19:30:00,26.7,28.55,38.62,4.11,37.05,36.92,-7.27,-888.88,35.35,6.1,4.3,
2017-05-26 20:00:00,26.6,28.42,38.62,4.11,36.92,36.92,-7.27,-888.88,35.22,6.11,4.3,
2017-05-26 20:30:00,26.45,28.42,38.62,3.97,36.92,36.92,-7.27,-888.88,35.22,6.11,4.3,
2017-05-26 21:00:00,26.23,28.42,38.62,3.97,36.79,36.79,-7.27,-888.88,35.22,6.12,4.29,
2017-05-26 21:30:00,26.13,28.42,38.49,3.97,36.79,36.79,-7.27,-888.88,35.22,6.13,4.29,
2017-05-26 22:00:00,26.04,28.42,38.62,3.97,36.79,36.79,-7.27,-888.88,35.22,6.13,4.29,
2017-05-26 22:30:00,25.87,28.42,38.49,3.97,36.79,36.79,-7.27,-888.88,35.09,6.13,4.29,
2017-05-26 23:00:00,25.89,28.42,38.49,3.97,36.66,36.79,-7.27,-888.88,35.22,6.14,4.29,
2017-05-26 23:30:00,25.72,28.29,38.49,3.84,36.79,36.79,-7.27,-888.88,35.09,6.14,4.29,
2017-05-27 00:00:00,25.62,28.42,38.49,3.84,36.66,36.66,-7.27,-888.88,35.09,6.14,4.29,
2017-05-27 00:30:00,25.55,28.29,38.36,3.84,36.66,36.66,-7.27,-888.88,35.09,6.15,4.28,
2017-05-27 01:00:00,25.45,28.29,38.36,3.84,36.66,36.66,-7.27,-888.88,34.96,6.15,4.28,
2017-05-27 01:30:00,25.36,28.29,38.36,3.84,36.66,36.66,-7.27,-888.88,34.96,6.15,4.28,
2017-05-27 02:00:00,25.16,28.16,38.36,3.84,36.53,36.53,-7.4,-888.88,34.96,6.16,4.28,
2017-05-27 02:30:00,25.36,28.16,38.36,3.84,36.66,36.53,-7.4,-888.88,34.96,6.16,4.27,
2017-05-27 03:00:00,25.33,28.16,38.36,3.84,36.66,36.53,-7.4,-888.88,34.96,6.16,4.27,
2017-05-27 03:30:00,25.28,28.16,38.36,3.84,36.53,36.53,-7.4,-888.88,34.96,6.15,4.27,
2017-05-27 04:00:00,25.14,28.16,38.36,3.71,36.53,36.53,-7.4,-888.88,34.83,6.16,4.26,
2017-05-27 04:30:00,24.94,28.16,38.23,3.71,36.4,36.53,-7.4,-888.88,34.96,6.17,4.26,
2017-05-27 05:00:00,24.8,28.03,38.23,3.71,36.4,36.53,-7.53,-888.88,34.83,6.17,4.26,
2017-05-27 05:30:00,24.85,28.03,38.23,3.71,36.4,36.53,-7.53,-888.88,34.83,6.17,4.26,
2017-05-27 06:00:00,24.87,28.03,38.23,3.71,36.53,36.4,-7.4,-888.88,34.83,6.16,4.28,
2017-05-27 06:30:00,25.23,28.03,38.23,3.71,36.53,36.4,-7.53,-888.88,34.83,6.15,4.34,
2017-05-27 07:00:00,25.7,28.03,38.23,3.71,36.53,36.4,-7.53,-888.88,34.7,6.12,4.41,
2017-05-27 07:30:00,25.96,28.16,38.23,3.71,36.53,36.4,-7.66,-888.88,34.83,6.09,4.41,
2017-05-27 08:00:00,26.35,28.16,38.23,3.58,36.53,36.4,-7.79,-888.88,34.7,6.08,4.41,
2017-05-27 08:30:00,26.96,28.03,38.23,3.58,36.66,36.4,-7.92,-888.88,34.7,6.05,4.42,
2017-05-27 09:00:00,27.58,27.9,38.36,3.58,36.66,36.4,-8.18,-888.88,34.57,6.02,4.39,
2017-05-27 09:30:00,27.83,27.77,38.36,3.58,36.66,36.4,-8.31,-888.88,34.44,6,4.45,
2017-05-27 10:00:00,28.39,27.64,38.23,3.45,36.66,36.27,-8.31,-888.88,34.31,5.97,4.39,
2017-05-27 10:30:00,28.25,27.38,38.23,3.32,36.66,36.14,-8.45,-888.88,34.17,5.95,4.43,
2017-05-27 11:00:00,28.99,27.25,38.23,3.19,36.66,36.27,-8.45,-888.88,34.04,5.95,4.42,
2017-05-27 11:30:00,29.11,26.98,38.23,3.06,36.66,36.14,-8.45,-888.88,33.78,5.92,4.4,
2017-05-27 12:00:00,29.24,26.85,38.23,2.93,36.53,36.14,-8.58,-888.88,33.78,5.92,4.42,
2017-05-27 12:30:00,29.44,26.72,38.1,2.67,36.66,36.01,-8.58,-888.88,33.65,5.9,4.4,
2017-05-27 13:00:00,28.94,26.46,38.1,2.54,36.53,36.01,-8.58,-888.88,33.65,5.89,4.42,
2017-05-27 13:30:00,29.44,26.33,38.1,2.41,36.53,35.87,-8.58,-888.88,33.52,5.89,4.39,
2017-05-27 14:00:00,29.51,25.94,37.97,2.27,36.4,35.87,-8.58,-888.88,33.52,5.89,4.4,
2017-05-27 14:30:00,30.32,25.68,37.97,2.27,36.4,35.74,-8.45,-888.88,33.26,5.87,4.39,
