,觀測時間(LST)ObsTime,測站氣壓(hPa)StnPres,海平面氣壓(hPa)SeaPres,氣溫(℃)Temperature,露點溫度(℃)Td dew point,相對溼度(%)RH,風速(m/s)WS,風向(360degree)WD,最大陣風(m/s)WSGust,最大陣風風向(360degree)WDGust,降水量(mm)Precp,降水時數(hr)PrecpHour,日照時數(hr)SunShine,全天空日射量(MJ/㎡)GloblRad,能見度(km)Visb
4780,2017-07-19 04:00,1010.0,,26.1,,,0.0,0,,,0.0,,,,
4781,2017-07-19 05:00,1010.0,,25.4,,,0.0,0,,,0.0,,,,
4782,2017-07-19 06:00,1010.3,,28.0,,,0.3,89,,,0.0,,,,
4783,2017-07-19 07:00,1010.4,,30.4,,,0.6,326,,,0.0,,,,
4784,2017-07-19 08:00,1010.6,,32.0,,,1.1,256,,,0.0,,,,
4785,2017-07-19 09:00,1010.4,,32.3,,,0.7,276,,,0.0,,,,
4786,2017-07-19 10:00,1010.3,,33.1,,,1.5,261,,,0.0,,,,
4787,2017-07-19 11:00,1010.2,,33.6,,,0.8,272,,,0.0,,,,
4788,2017-07-19 12:00,1009.4,,34.3,,,0.8,267,,,0.0,,,,
4789,2017-07-19 13:00,1008.8,,35.3,,,0.8,297,,,0.0,,,,
4790,2017-07-19 14:00,1008.0,,35.6,,,1.1,258,,,0.0,,,,
4791,2017-07-19 15:00,1007.3,,35.1,,,1.2,255,,,0.0,,,,
4792,2017-07-19 16:00,1007.6,,32.9,,,1.1,346,,,0.0,,,,
4793,2017-07-19 17:00,1007.9,,32.0,,,3.1,3,,,0.0,,,,
4794,2017-07-19 18:00,1008.8,,31.0,,,0.7,37,,,0.0,,,,
4795,2017-07-19 19:00,1009.8,,30.1,,,0.1,0,,,0.0,,,,
4796,2017-07-19 20:00,1009.9,,29.1,,,0.0,0,,,0.0,,,,
4797,2017-07-19 21:00,1009.8,,28.2,,,0.2,0,,,0.0,,,,
4798,2017-07-19 22:00,1009.4,,28.4,,,0.5,46,,,0.0,,,,
4799,2017-07-19 23:00,1009.3,,27.4,,,0.0,0,,,0.0,,,,
4800,2017-07-20 00:00,1008.6,,27.1,,,0.1,0,,,0.0,,,,
4801,2017-07-20 01:00,1008.1,,26.7,,,0.3,102,,,0.0,,,,
4802,2017-07-20 02:00,1007.9,,26.0,,,0.7,73,,,0.0,,,,
4803,2017-07-20 03:00,1008.1,,25.5,,,0.5,96,,,0.0,,,,
4804,2017-07-20 04:00,X,,X,,,X,X,,,0.0,,,,
4805,2017-07-20 05:00,1009.2,,26.3,,,0.6,91,,,0.0,,,,
4806,2017-07-20 06:00,1010.0,,28.3,,,0.3,93,,,0.0,,,,
4807,2017-07-20 07:00,1010.1,,30.4,,,0.1,0,,,0.0,,,,
4808,2017-07-20 08:00,1009.9,,33.3,,,0.5,176,,,0.0,,,,
4809,2017-07-20 09:00,1009.7,,34.5,,,0.9,180,,,0.0,,,,
4810,2017-07-20 10:00,1009.2,,38.1,,,1.7,47,,,0.0,,,,
4811,2017-07-20 11:00,1008.6,,35.5,,,1.0,221,,,0.0,,,,
4812,2017-07-20 12:00,1008.0,,35.3,,,1.1,188,,,0.0,,,,
4813,2017-07-20 13:00,1007.6,,38.0,,,0.5,280,,,0.0,,,,
4814,2017-07-20 14:00,1007.3,,35.7,,,1.8,333,,,0.0,,,,
4815,2017-07-20 15:00,1007.0,,36.2,,,0.7,269,,,0.0,,,,
4816,2017-07-20 16:00,1006.8,,35.8,,,0.5,274,,,0.0,,,,
4817,2017-07-20 17:00,1007.6,,32.5,,,3.1,353,,,0.0,,,,
4818,2017-07-20 18:00,1008.3,,31.0,,,3.2,3,,,0.0,,,,
4819,2017-07-20 19:00,1009.2,,30.2,,,2.2,19,,,0.0,,,,
4820,2017-07-20 20:00,1009.6,,29.8,,,1.3,39,,,0.0,,,,
4821,2017-07-20 21:00,1010.1,,29.2,,,0.1,0,,,0.0,,,,
4822,2017-07-20 22:00,1010.1,,28.8,,,0.1,0,,,0.0,,,,
4823,2017-07-20 23:00,1009.5,,28.0,,,0.3,60,,,0.0,,,,
4824,2017-07-21 00:00,1009.1,,27.4,,,1.0,71,,,0.0,,,,
4825,2017-07-21 01:00,1009.1,,27.6,,,0.5,93,,,0.0,,,,
4826,2017-07-21 02:00,1009.2,,27.2,,,0.5,85,,,0.0,,,,
4827,2017-07-21 03:00,1009.1,,27.5,,,0.2,0,,,0.0,,,,
4828,2017-07-21 04:00,1009.5,,27.0,,,0.7,93,,,0.0,,,,
4829,2017-07-21 05:00,1009.8,,27.0,,,0.6,65,,,0.0,,,,
4830,2017-07-21 06:00,1010.3,,27.7,,,0.4,88,,,0.0,,,,
4831,2017-07-21 07:00,1010.8,,30.8,,,0.5,264,,,0.0,,,,
4832,2017-07-21 08:00,1010.9,,32.5,,,1.1,223,,,0.0,,,,
4833,2017-07-21 09:00,1010.9,,33.6,,,1.5,240,,,0.0,,,,
4834,2017-07-21 10:00,1010.7,,33.6,,,1.6,259,,,0.0,,,,
4835,2017-07-21 11:00,1009.9,,34.2,,,0.6,274,,,0.0,,,,
4836,2017-07-21 12:00,1009.1,,34.7,,,1.0,263,,,0.0,,,,
4837,2017-07-21 13:00,1009.0,,33.3,,,1.4,264,,,0.0,,,,
4838,2017-07-21 14:00,1008.6,,32.9,,,1.4,260,,,0.0,,,,
4839,2017-07-21 15:00,1008.7,,31.7,,,1.1,255,,,0.0,,,,
4840,2017-07-21 16:00,1008.6,,32.2,,,0.9,288,,,0.0,,,,
4841,2017-07-21 17:00,1008.9,,31.2,,,0.7,264,,,0.0,,,,
4842,2017-07-21 18:00,1009.5,,30.6,,,0.8,239,,,0.0,,,,
4843,2017-07-21 19:00,1009.6,,30.3,,,0.6,261,,,0.0,,,,
4844,2017-07-21 20:00,1009.7,,29.2,,,0.1,0,,,0.0,,,,
4845,2017-07-21 21:00,1011.0,,28.1,,,0.2,0,,,0.0,,,,
4846,2017-07-21 22:00,1010.6,,28.4,,,0.9,57,,,0.0,,,,
4847,2017-07-21 23:00,1010.1,,28.7,,,1.2,12,,,0.0,,,,
4848,2017-07-22 00:00,1009.3,,28.1,,,0.8,65,,,0.0,,,,
4849,2017-07-22 01:00,1009.0,,27.8,,,0.0,0,,,0.0,,,,
4850,2017-07-22 02:00,1008.5,,27.9,,,0.0,0,,,0.0,,,,
4851,2017-07-22 03:00,1008.3,,27.9,,,0.3,81,,,0.0,,,,
4852,2017-07-22 04:00,1008.3,,27.5,,,0.0,0,,,0.0,,,,
4853,2017-07-22 05:00,1008.6,,28.1,,,1.7,349,,,0.0,,,,
4854,2017-07-22 06:00,1008.9,,28.8,,,0.3,338,,,0.0,,,,
4855,2017-07-22 07:00,1008.9,,29.4,,,0.1,0,,,0.0,,,,
4856,2017-07-22 08:00,1008.8,,30.2,,,1.3,249,,,0.0,,,,
4857,2017-07-22 09:00,1009.6,,30.1,,,0.5,152,,,0.0,,,,
4858,2017-07-22 10:00,1009.1,,32.6,,,1.9,67,,,0.0,,,,
4859,2017-07-22 11:00,1008.2,,32.3,,,3.3,55,,,0.0,,,,
4860,2017-07-22 12:00,1008.3,,31.1,,,2.4,65,,,0.0,,,,
4861,2017-07-22 13:00,1007.7,,30.3,,,3.1,58,,,0.5,,,,
4862,2017-07-22 14:00,1007.8,,29.5,,,0.4,68,,,0.5,,,,
4863,2017-07-22 15:00,1007.6,,29.5,,,0.3,192,,,0.0,,,,
4864,2017-07-22 16:00,1007.6,,30.7,,,0.2,0,,,0.0,,,,
4865,2017-07-22 17:00,1007.8,,29.6,,,1.5,48,,,0.0,,,,
4866,2017-07-22 18:00,1008.1,,29.3,,,1.1,11,,,0.0,,,,
4867,2017-07-22 19:00,1008.0,,28.7,,,0.1,0,,,0.0,,,,
4868,2017-07-22 20:00,1008.3,,28.4,,,0.0,0,,,0.0,,,,
4869,2017-07-22 21:00,1008.8,,27.8,,,0.0,0,,,0.0,,,,
4870,2017-07-22 22:00,1008.9,,27.6,,,0.7,15,,,0.0,,,,
4871,2017-07-22 23:00,1009.0,,27.7,,,1.2,14,,,0.0,,,,
4872,2017-07-23 00:00,1008.5,,27.0,,,0.0,0,,,0.0,,,,
4873,2017-07-23 01:00,1008.0,,26.7,,,0.0,0,,,0.0,,,,
4874,2017-07-23 02:00,1007.7,,26.4,,,0.0,0,,,0.0,,,,
4875,2017-07-23 03:00,1007.6,,26.4,,,0.0,0,,,0.0,,,,
4876,2017-07-23 04:00,1007.6,,26.2,,,0.3,98,,,0.0,,,,
4877,2017-07-23 05:00,1008.0,,26.4,,,0.3,96,,,0.0,,,,
4878,2017-07-23 06:00,1008.6,,28.4,,,0.1,0,,,0.0,,,,
4879,2017-07-23 07:00,1009.0,,30.2,,,0.5,320,,,0.0,,,,
4880,2017-07-23 08:00,1008.9,,31.2,,,1.3,251,,,0.0,,,,
4881,2017-07-23 09:00,1008.8,,32.9,,,1.2,256,,,0.0,,,,
4882,2017-07-23 10:00,1008.7,,33.0,,,1.7,258,,,0.0,,,,
4883,2017-07-23 11:00,1008.2,,33.5,,,0.9,261,,,0.0,,,,
4884,2017-07-23 12:00,1007.8,,32.5,,,1.2,211,,,0.0,,,,
4885,2017-07-23 13:00,1007.0,,33.2,,,1.1,173,,,0.0,,,,
4886,2017-07-23 14:00,1006.2,,34.3,,,0.8,177,,,0.0,,,,
4887,2017-07-23 15:00,1006.1,,32.5,,,0.2,0,,,0.0,,,,
4888,2017-07-23 16:00,1006.2,,31.4,,,1.0,241,,,0.0,,,,
4889,2017-07-23 17:00,1006.6,,31.2,,,1.3,324,,,0.0,,,,
4890,2017-07-23 18:00,1006.8,,30.3,,,2.0,9,,,0.0,,,,
4891,2017-07-23 19:00,1007.4,,29.4,,,1.1,51,,,0.0,,,,
4892,2017-07-23 20:00,1007.9,,28.9,,,0.0,0,,,0.0,,,,
4893,2017-07-23 21:00,1008.1,,28.5,,,0.1,0,,,0.0,,,,
4894,2017-07-23 22:00,1007.7,,27.8,,,0.1,0,,,0.0,,,,
4895,2017-07-23 23:00,1007.4,,27.2,,,0.5,93,,,0.0,,,,
4896,2017-07-24 00:00,1007.0,,26.9,,,0.1,0,,,0.0,,,,
4897,2017-07-24 01:00,1006.5,,26.5,,,0.7,93,,,0.0,,,,
4898,2017-07-24 02:00,1006.4,,26.3,,,0.1,0,,,0.0,,,,
4899,2017-07-24 03:00,1006.0,,25.9,,,0.6,73,,,0.0,,,,
4900,2017-07-24 04:00,1006.5,,25.7,,,0.6,95,,,0.0,,,,
4901,2017-07-24 05:00,1006.9,,25.9,,,0.3,43,,,0.0,,,,
4902,2017-07-24 06:00,1007.3,,28.1,,,0.3,91,,,0.0,,,,
4903,2017-07-24 07:00,1007.2,,30.5,,,0.7,316,,,0.0,,,,
4904,2017-07-24 08:00,1007.0,,32.4,,,0.8,253,,,0.0,,,,
4905,2017-07-24 09:00,1006.8,,33.0,,,1.4,246,,,0.0,,,,
4906,2017-07-24 10:00,1006.6,,33.7,,,1.6,212,,,0.0,,,,
4907,2017-07-24 11:00,1006.1,,33.8,,,1.5,206,,,0.0,,,,
4908,2017-07-24 12:00,1005.8,,34.3,,,1.0,200,,,0.0,,,,
4909,2017-07-24 13:00,1005.3,,34.4,,,1.0,200,,,0.0,,,,
4910,2017-07-24 14:00,1004.4,,34.8,,,1.4,202,,,0.0,,,,
4911,2017-07-24 15:00,1004.5,,32.9,,,1.6,216,,,0.0,,,,
4912,2017-07-24 16:00,1005.2,,31.0,,,0.3,284,,,0.0,,,,
4913,2017-07-24 17:00,1005.3,,30.3,,,0.4,298,,,0.0,,,,
4914,2017-07-24 18:00,1005.4,,29.3,,,1.1,93,,,0.0,,,,
4915,2017-07-24 19:00,1006.0,,28.9,,,0.6,76,,,0.0,,,,
4916,2017-07-24 20:00,1006.3,,28.4,,,0.4,75,,,0.0,,,,
4917,2017-07-24 21:00,1006.7,,28.2,,,0.8,88,,,0.0,,,,
4918,2017-07-24 22:00,1006.9,,27.9,,,0.7,85,,,0.0,,,,
4919,2017-07-24 23:00,1006.5,,28.2,,,0.4,359,,,0.0,,,,
4920,2017-07-25 00:00,1006.1,,27.4,,,0.0,0,,,0.0,,,,
4921,2017-07-25 01:00,1005.6,,27.1,,,1.0,58,,,0.0,,,,
4922,2017-07-25 02:00,1005.4,,26.8,,,0.3,92,,,0.0,,,,
4923,2017-07-25 03:00,1005.0,,26.8,,,1.0,66,,,0.0,,,,
4924,2017-07-25 04:00,1005.0,,26.3,,,0.5,96,,,0.0,,,,
4925,2017-07-25 05:00,1005.3,,26.2,,,0.9,81,,,0.0,,,,
4926,2017-07-25 06:00,1005.6,,28.9,,,0.5,47,,,0.0,,,,
4927,2017-07-25 07:00,1005.8,,30.8,,,0.5,328,,,0.0,,,,
4928,2017-07-25 08:00,1005.9,,31.6,,,0.8,247,,,0.0,,,,
4929,2017-07-25 09:00,1006.0,,33.8,,,1.2,223,,,0.0,,,,
4930,2017-07-25 10:00,1005.8,,34.5,,,1.6,214,,,0.0,,,,
4931,2017-07-25 11:00,1005.7,,34.6,,,1.6,213,,,0.0,,,,
4932,2017-07-25 12:00,1005.4,,34.1,,,1.6,207,,,0.0,,,,
4933,2017-07-25 13:00,1004.7,,35.0,,,1.6,208,,,0.0,,,,
4934,2017-07-25 14:00,1004.3,,34.8,,,1.3,217,,,0.0,,,,
4935,2017-07-25 15:00,1003.7,,32.8,,,1.5,209,,,0.0,,,,
4936,2017-07-25 16:00,1004.4,,32.7,,,1.1,250,,,0.0,,,,
4937,2017-07-25 17:00,1004.8,,31.0,,,0.6,256,,,0.0,,,,
4938,2017-07-25 18:00,1004.7,,29.5,,,1.1,340,,,0.0,,,,
4939,2017-07-25 19:00,1005.0,,28.9,,,0.6,226,,,0.0,,,,
4940,2017-07-25 20:00,1005.8,,29.5,,,0.4,183,,,0.0,,,,
4941,2017-07-25 21:00,1006.6,,29.3,,,1.0,355,,,0.0,,,,
4942,2017-07-25 22:00,1006.6,,28.5,,,2.8,349,,,0.0,,,,
4943,2017-07-25 23:00,1006.2,,28.6,,,0.9,63,,,0.0,,,,
4944,2017-07-26 00:00,1005.5,,28.2,,,0.6,64,,,0.0,,,,
4945,2017-07-26 01:00,1004.8,,28.0,,,1.7,96,,,0.0,,,,
4946,2017-07-26 02:00,1004.3,,27.3,,,0.9,93,,,0.0,,,,
4947,2017-07-26 03:00,1003.9,,27.0,,,1.9,93,,,0.0,,,,
4948,2017-07-26 04:00,1003.7,,26.6,,,1.1,78,,,0.0,,,,
4949,2017-07-26 05:00,1004.2,,27.1,,,0.8,53,,,0.0,,,,
4950,2017-07-26 06:00,1004.7,,29.2,,,0.2,0,,,0.0,,,,
4951,2017-07-26 07:00,1005.0,,30.5,,,0.1,0,,,0.0,,,,
4952,2017-07-26 08:00,1005.4,,32.0,,,0.3,215,,,0.0,,,,
4953,2017-07-26 09:00,1005.2,,34.2,,,1.1,249,,,0.0,,,,
4954,2017-07-26 10:00,1005.1,,34.4,,,1.4,213,,,0.0,,,,
4955,2017-07-26 11:00,1005.0,,35.1,,,1.4,205,,,0.0,,,,
4956,2017-07-26 12:00,1004.7,,34.1,,,1.2,198,,,0.0,,,,
4957,2017-07-26 13:00,1004.4,,30.8,,,1.2,75,,,2.0,,,,
4958,2017-07-26 14:00,1003.7,,34.3,,,0.9,203,,,0.0,,,,
4959,2017-07-26 15:00,1003.8,,33.6,,,1.3,204,,,0.0,,,,
4960,2017-07-26 16:00,1004.0,,31.3,,,1.6,207,,,0.0,,,,
4961,2017-07-26 17:00,1004.3,,28.1,,,1.1,8,,,1.5,,,,
4962,2017-07-26 18:00,1004.7,,27.5,,,1.5,31,,,0.0,,,,
4963,2017-07-26 19:00,1005.1,,27.8,,,1.0,7,,,0.0,,,,
4964,2017-07-26 20:00,1005.3,,26.8,,,1.0,93,,,0.0,,,,
4965,2017-07-26 21:00,1005.2,,26.9,,,1.3,41,,,0.0,,,,
4966,2017-07-26 22:00,1005.3,,26.4,,,0.7,88,,,0.0,,,,
4967,2017-07-26 23:00,1005.2,,26.1,,,0.9,94,,,0.0,,,,
4968,2017-07-27 00:00,1004.9,,25.5,,,1.9,91,,,0.0,,,,
4969,2017-07-27 01:00,1004.3,,25.4,,,0.0,0,,,0.0,,,,
4970,2017-07-27 02:00,1004.1,,25.1,,,0.9,93,,,0.0,,,,
4971,2017-07-27 03:00,1004.0,,25.0,,,1.1,76,,,0.0,,,,
4972,2017-07-27 04:00,1004.5,,25.0,,,1.2,79,,,0.0,,,,
4973,2017-07-27 05:00,1005.1,,25.3,,,1.1,68,,,0.0,,,,
4974,2017-07-27 06:00,1005.3,,28.5,,,1.0,64,,,0.0,,,,
4975,2017-07-27 07:00,1005.2,,30.9,,,1.5,354,,,0.0,,,,
4976,2017-07-27 08:00,1005.2,,32.9,,,0.3,228,,,0.0,,,,
4977,2017-07-27 09:00,1004.9,,34.2,,,1.0,220,,,0.0,,,,
4978,2017-07-27 10:00,1004.7,,34.0,,,1.6,215,,,0.0,,,,
4979,2017-07-27 11:00,1004.3,,34.7,,,1.6,206,,,0.0,,,,
4980,2017-07-27 12:00,1004.1,,32.7,,,1.1,198,,,0.0,,,,
4981,2017-07-27 13:00,1003.7,,32.5,,,1.1,195,,,0.0,,,,
4982,2017-07-27 14:00,1003.0,,34.3,,,1.3,202,,,0.0,,,,
4983,2017-07-27 15:00,1003.0,,33.2,,,2.4,216,,,0.0,,,,
4984,2017-07-27 16:00,1002.4,,34.3,,,0.2,0,,,0.0,,,,
4985,2017-07-27 17:00,1002.9,,32.2,,,2.5,11,,,0.0,,,,
4986,2017-07-27 18:00,1003.7,,30.6,,,2.4,18,,,0.0,,,,
4987,2017-07-27 19:00,1004.5,,30.1,,,2.0,17,,,0.0,,,,
4988,2017-07-27 20:00,1004.7,,29.8,,,2.2,17,,,0.0,,,,
4989,2017-07-27 21:00,1005.0,,29.4,,,1.6,19,,,0.0,,,,
4990,2017-07-27 22:00,1005.1,,28.4,,,0.0,0,,,0.0,,,,
4991,2017-07-27 23:00,1004.6,,28.0,,,0.6,109,,,0.0,,,,
4992,2017-07-28 00:00,1004.3,,27.3,,,0.9,93,,,0.0,,,,
4993,2017-07-28 01:00,1003.5,,27.1,,,0.0,0,,,0.0,,,,
4994,2017-07-28 02:00,1003.6,,26.6,,,0.8,90,,,0.0,,,,
4995,2017-07-28 03:00,1003.7,,26.5,,,1.1,90,,,0.0,,,,
4996,2017-07-28 04:00,1003.5,,26.9,,,1.1,49,,,0.0,,,,
4997,2017-07-28 05:00,1003.7,,26.5,,,0.3,90,,,0.0,,,,
4998,2017-07-28 06:00,1004.0,,28.9,,,0.8,43,,,0.0,,,,
4999,2017-07-28 07:00,1004.3,,30.9,,,0.2,0,,,0.0,,,,
5000,2017-07-28 08:00,1004.2,,30.8,,,0.9,210,,,0.0,,,,
5001,2017-07-28 09:00,1004.2,,30.2,,,0.3,185,,,0.0,,,,
5002,2017-07-28 10:00,1003.6,,31.9,,,0.8,207,,,0.0,,,,
5003,2017-07-28 11:00,1003.5,,31.5,,,1.2,223,,,0.0,,,,
5004,2017-07-28 12:00,1002.4,,34.8,,,0.4,272,,,0.0,,,,
5005,2017-07-28 13:00,1000.7,,32.9,,,3.4,308,,,0.0,,,,
5006,2017-07-28 14:00,1000.8,,32.2,,,1.5,287,,,0.0,,,,
5007,2017-07-28 15:00,1001.0,,31.3,,,1.5,264,,,0.0,,,,
5008,2017-07-28 16:00,1000.9,,30.7,,,1.3,268,,,0.0,,,,
5009,2017-07-28 17:00,1001.3,,30.3,,,1.8,261,,,0.0,,,,
5010,2017-07-28 18:00,1001.4,,29.7,,,1.7,244,,,0.0,,,,
5011,2017-07-28 19:00,1001.6,,27.5,,,0.3,154,,,1.0,,,,
5012,2017-07-28 20:00,1002.3,,27.6,,,0.6,112,,,0.0,,,,
5013,2017-07-28 21:00,1002.0,,26.8,,,1.6,92,,,2.0,,,,
5014,2017-07-28 22:00,1001.9,,26.7,,,2.0,92,,,0.0,,,,
5015,2017-07-28 23:00,1001.4,,26.8,,,1.4,102,,,0.0,,,,
5016,2017-07-29 00:00,1000.6,,26.9,,,1.6,91,,,0.0,,,,
5017,2017-07-29 01:00,999.9,,27.2,,,1.4,73,,,0.0,,,,
5018,2017-07-29 02:00,999.3,,26.8,,,1.6,86,,,0.0,,,,
5019,2017-07-29 03:00,998.9,,27.1,,,0.6,56,,,0.5,,,,
5020,2017-07-29 04:00,999.0,,27.4,,,0.9,15,,,0.5,,,,
5021,2017-07-29 05:00,999.2,,27.1,,,1.5,75,,,1.5,,,,
5022,2017-07-29 06:00,998.8,,27.9,,,1.0,52,,,0.0,,,,
5023,2017-07-29 07:00,998.8,,28.0,,,1.0,54,,,0.0,,,,
5024,2017-07-29 08:00,998.7,,28.8,,,0.2,0,,,0.0,,,,
5025,2017-07-29 09:00,997.7,,28.2,,,0.4,68,,,0.0,,,,
5026,2017-07-29 10:00,997.4,,28.9,,,3.2,253,,,2.5,,,,
5027,2017-07-29 11:00,996.9,,27.6,,,2.4,260,,,7.0,,,,
5028,2017-07-29 12:00,996.8,,27.2,,,2.7,255,,,44.5,,,,
5029,2017-07-29 13:00,996.1,,27.0,,,0.6,179,,,34.5,,,,
5030,2017-07-29 14:00,996.3,,25.8,,,2.0,260,,,59.0,,,,
5031,2017-07-29 15:00,995.2,,26.8,,,1.1,184,,,66.5,,,,
5032,2017-07-29 16:00,994.9,,26.9,,,1.5,185,,,81.0,,,,
5033,2017-07-29 17:00,995.9,,25.4,,,3.7,195,,,19.0,,,,
5034,2017-07-29 18:00,996.0,,26.4,,,2.9,198,,,9.5,,,,
5035,2017-07-29 19:00,X,,X,,,X,X,,,7.5,,,,
5036,2017-07-29 20:00,996.0,,27.8,,,3.5,203,,,2.5,,,,
5037,2017-07-29 21:00,996.8,,28.0,,,3.7,201,,,1.0,,,,
5038,2017-07-29 22:00,997.2,,28.1,,,3.1,199,,,0.5,,,,
5039,2017-07-29 23:00,996.9,,28.6,,,2.8,196,,,0.0,,,,
5040,2017-07-30 00:00,997.0,,28.6,,,2.6,198,,,0.0,,,,
5041,2017-07-30 01:00,997.0,,28.5,,,1.1,183,,,0.0,,,,
5042,2017-07-30 02:00,996.8,,28.4,,,1.2,175,,,0.5,,,,
5043,2017-07-30 03:00,996.3,,27.4,,,0.8,144,,,0.0,,,,
5044,2017-07-30 04:00,995.9,,26.9,,,1.1,151,,,0.5,,,,
5045,2017-07-30 05:00,995.5,,28.4,,,1.1,143,,,0.0,,,,
5046,2017-07-30 06:00,995.4,,28.9,,,1.3,155,,,0.0,,,,
5047,2017-07-30 07:00,995.3,,29.8,,,1.7,147,,,0.0,,,,
5048,2017-07-30 08:00,994.3,,31.7,,,3.0,109,,,0.0,,,,
5049,2017-07-30 09:00,993.3,,31.4,,,1.3,146,,,0.0,,,,
5050,2017-07-30 10:00,992.0,,32.1,,,1.4,122,,,0.0,,,,
5051,2017-07-30 11:00,992.4,,30.1,,,1.6,143,,,0.0,,,,
5052,2017-07-30 12:00,990.8,,29.6,,,2.6,114,,,0.5,,,,
5053,2017-07-30 13:00,989.2,,30.8,,,2.2,110,,,X,,,,
5054,2017-07-30 14:00,987.3,,30.6,,,1.4,45,,,0.0,,,,
5055,2017-07-30 15:00,985.1,,28.2,,,4.5,10,,,0.0,,,,
5056,2017-07-30 16:00,984.2,,26.4,,,4.3,1,,,9.0,,,,
5057,2017-07-30 17:00,983.9,,26.1,,,4.2,336,,,29.5,,,,
5058,2017-07-30 18:00,987.1,,26.1,,,10.6,306,,,17.5,,,,
5059,2017-07-30 19:00,993.1,,26.4,,,4.0,292,,,25.0,,,,
5060,2017-07-30 20:00,996.2,,26.1,,,4.4,235,,,12.5,,,,
5061,2017-07-30 21:00,997.0,,25.4,,,2.9,206,,,18.0,,,,
5062,2017-07-30 22:00,997.9,,25.9,,,1.7,198,,,38.5,,,,
5063,2017-07-30 23:00,999.4,,24.7,,,2.2,184,,,56.0,,,,
5064,2017-07-31 00:00,998.7,,25.0,,,1.9,211,,,38.5,,,,
5065,2017-07-31 01:00,998.1,,24.3,,,1.0,93,,,10.5,,,,
5066,2017-07-31 02:00,998.5,,24.3,,,2.7,252,,,28.5,,,,
5067,2017-07-31 03:00,999.2,,24.7,,,2.0,159,,,20.0,,,,
5068,2017-07-31 04:00,999.7,,24.4,,,3.2,298,,,18.5,,,,
5069,2017-07-31 05:00,1000.2,,27.9,,,3.5,203,,,1.0,,,,
5070,2017-07-31 06:00,1001.0,,28.5,,,3.5,200,,,0.0,,,,
5071,2017-07-31 07:00,1000.8,,27.6,,,3.6,196,,,1.5,,,,
5072,2017-07-31 08:00,1002.0,,28.7,,,3.6,199,,,0.0,,,,
5073,2017-07-31 09:00,1002.2,,28.8,,,3.0,194,,,0.0,,,,
5074,2017-07-31 10:00,1002.5,,29.0,,,1.7,190,,,0.0,,,,
5075,2017-07-31 11:00,1002.8,,29.0,,,3.7,202,,,0.0,,,,
5076,2017-07-31 12:00,1002.8,,29.3,,,3.3,209,,,0.0,,,,
5077,2017-07-31 13:00,1002.0,,29.5,,,2.6,205,,,0.0,,,,
5078,2017-07-31 14:00,1001.6,,29.4,,,2.1,205,,,0.0,,,,
5079,2017-07-31 15:00,1001.6,,29.3,,,2.3,209,,,0.0,,,,
5080,2017-07-31 16:00,1002.0,,29.2,,,2.5,219,,,0.0,,,,
5081,2017-07-31 17:00,1002.3,,29.1,,,2.0,203,,,0.0,,,,
5082,2017-07-31 18:00,1003.1,,28.8,,,1.7,196,,,0.0,,,,
5083,2017-07-31 19:00,1004.0,,28.7,,,1.6,194,,,0.0,,,,
5084,2017-07-31 20:00,1004.8,,26.7,,,1.1,171,,,3.5,,,,
5085,2017-07-31 21:00,1005.0,,28.1,,,0.3,168,,,0.0,,,,
5086,2017-07-31 22:00,1004.9,,27.7,,,0.5,155,,,0.0,,,,
5087,2017-07-31 23:00,1005.0,,28.3,,,0.9,174,,,0.0,,,,
5088,2017-08-01 00:00,1004.6,,28.3,,,0.7,176,,,0.0,,,,
5089,2017-08-01 01:00,1004.3,,28.4,,,1.0,176,,,0.0,,,,
5090,2017-08-01 02:00,1004.0,,26.7,,,2.2,227,,,1.0,,,,
5091,2017-08-01 03:00,1004.0,,28.0,,,1.1,178,,,0.5,,,,
5092,2017-08-01 04:00,1004.0,,28.1,,,1.1,185,,,0.5,,,,
5093,2017-08-01 05:00,1004.5,,28.2,,,1.0,182,,,0.0,,,,
5094,2017-08-01 06:00,1004.6,,28.8,,,0.7,184,,,0.0,,,,
5095,2017-08-01 07:00,1004.9,,30.4,,,0.3,184,,,0.0,,,,
5096,2017-08-01 08:00,1005.8,,26.8,,,0.1,0,,,3.0,,,,
5097,2017-08-01 09:00,1005.9,,26.3,,,2.5,93,,,0.5,,,,
5098,2017-08-01 10:00,1005.9,,25.9,,,2.9,318,,,8.0,,,,
5099,2017-08-01 11:00,1005.5,,26.0,,,2.6,73,,,15.5,,,,
5100,2017-08-01 12:00,1005.5,,25.8,,,1.1,357,,,16.0,,,,
5101,2017-08-01 13:00,1004.6,,25.2,,,3.0,52,,,34.0,,,,
5102,2017-08-01 14:00,1005.2,,25.3,,,2.4,352,,,14.0,,,,
5103,2017-08-01 15:00,1005.2,,24.7,,,3.1,47,,,14.0,,,,
5104,2017-08-01 16:00,1004.5,,25.0,,,1.1,35,,,6.5,,,,
5105,2017-08-01 17:00,1004.8,,25.0,,,1.3,98,,,2.5,,,,
5106,2017-08-01 18:00,1005.1,,25.2,,,1.1,76,,,0.5,,,,
5107,2017-08-01 19:00,1005.1,,25.3,,,0.2,0,,,0.0,,,,
5108,2017-08-01 20:00,1005.8,,26.0,,,0.6,213,,,0.0,,,,
