,觀測時間(LST)ObsTime,測站氣壓(hPa)StnPres,海平面氣壓(hPa)SeaPres,氣溫(℃)Temperature,露點溫度(℃)Td dew point,相對溼度(%)RH,風速(m/s)WS,風向(360degree)WD,最大陣風(m/s)WSGust,最大陣風風向(360degree)WDGust,降水量(mm)Precp,降水時數(hr)PrecpHour,日照時數(hr)SunShine,全天空日射量(MJ/㎡)GloblRad,能見度(km)Visb
4009,2017-06-17 01:00,997.2,,25.5,,95,0.6,74,,,0.5,,,,
4010,2017-06-17 02:00,996.6,,26.5,,96,1.0,233,,,2.0,,,,
4011,2017-06-17 03:00,997.1,,25.3,,96,3.8,345,,,18.0,,,,
4012,2017-06-17 04:00,996.6,,26.0,,97,0.2,0,,,1.5,,,,
4013,2017-06-17 05:00,997.0,,26.4,,96,0.6,228,,,0.0,,,,
4014,2017-06-17 06:00,997.6,,26.9,,95,0.7,284,,,0.0,,,,
4015,2017-06-17 07:00,X,,X,,X,X,X,,,0.0,,,,
4016,2017-06-17 08:00,997.7,,28.5,,91,0.8,241,,,0.0,,,,
4017,2017-06-17 09:00,997.9,,28.9,,88,1.3,261,,,0.0,,,,
4018,2017-06-17 10:00,997.8,,26.4,,92,2.7,6,,,0.0,,,,
4019,2017-06-17 11:00,997.5,,28.9,,91,1.5,248,,,0.5,,,,
4020,2017-06-17 12:00,997.2,,28.3,,90,1.2,248,,,0.0,,,,
4021,2017-06-17 13:00,997.2,,28.1,,89,1.1,261,,,0.0,,,,
4022,2017-06-17 14:00,997.1,,28.4,,87,1.6,337,,,0.0,,,,
4023,2017-06-17 15:00,997.2,,28.2,,86,1.6,306,,,0.0,,,,
4024,2017-06-17 16:00,997.4,,27.0,,88,3.0,17,,,0.0,,,,
4025,2017-06-17 17:00,997.5,,27.0,,86,3.1,27,,,0.0,,,,
4026,2017-06-17 18:00,997.7,,26.3,,89,1.0,35,,,0.5,,,,
4027,2017-06-17 19:00,998.4,,26.6,,83,2.2,34,,,0.0,,,,
4028,2017-06-17 20:00,998.5,,26.3,,83,2.2,47,,,0.0,,,,
4029,2017-06-17 21:00,999.4,,26.7,,84,1.0,46,,,0.5,,,,
4030,2017-06-17 22:00,1000.1,,24.2,,96,1.3,76,,,6.5,,,,
4031,2017-06-17 23:00,999.0,,24.9,,94,1.3,106,,,0.5,,,,
4032,2017-06-18 00:00,998.5,,24.9,,95,0.9,101,,,0.0,,,,
4033,2017-06-18 01:00,998.5,,24.8,,96,1.2,81,,,0.0,,,,
4034,2017-06-18 02:00,998.2,,24.9,,95,1.4,101,,,0.0,,,,
4035,2017-06-18 03:00,998.2,,25.0,,93,1.4,90,,,0.0,,,,
4036,2017-06-18 04:00,998.4,,26.5,,83,2.2,118,,,0.0,,,,
4037,2017-06-18 05:00,998.9,,27.2,,86,1.3,132,,,0.0,,,,
4038,2017-06-18 06:00,999.1,,27.2,,89,0.0,0,,,0.0,,,,
4039,2017-06-18 07:00,X,,X,,X,X,X,,,0.0,,,,
4040,2017-06-18 08:00,999.5,,28.7,,86,0.2,0,,,0.0,,,,
4041,2017-06-18 09:00,999.5,,29.9,,81,1.5,210,,,0.0,,,,
4042,2017-06-18 10:00,999.7,,30.0,,81,1.7,201,,,0.0,,,,
4043,2017-06-18 11:00,999.5,,30.3,,81,1.6,206,,,0.0,,,,
4044,2017-06-18 12:00,999.1,,31.5,,76,1.3,197,,,0.0,,,,
4045,2017-06-18 13:00,998.7,,31.6,,75,1.0,229,,,0.0,,,,
4046,2017-06-18 14:00,998.5,,32.9,,69,1.2,263,,,0.0,,,,
4047,2017-06-18 15:00,998.5,,30.0,,78,1.1,348,,,0.0,,,,
4048,2017-06-18 16:00,998.5,,29.2,,80,1.6,358,,,0.0,,,,
4049,2017-06-18 17:00,998.9,,28.0,,82,2.1,12,,,0.0,,,,
4050,2017-06-18 18:00,999.2,,26.9,,84,0.7,42,,,0.0,,,,
4051,2017-06-18 19:00,999.6,,26.2,,88,0.4,88,,,0.0,,,,
4052,2017-06-18 20:00,1000.1,,25.5,,93,0.9,72,,,0.0,,,,
4053,2017-06-18 21:00,1000.8,,26.1,,89,0.9,66,,,0.0,,,,
4054,2017-06-18 22:00,1000.8,,26.2,,89,0.9,75,,,0.0,,,,
4055,2017-06-18 23:00,1000.3,,25.9,,91,1.0,76,,,0.0,,,,
4056,2017-06-19 00:00,999.8,,26.0,,91,0.8,82,,,0.0,,,,
4057,2017-06-19 01:00,999.4,,25.5,,90,1.2,73,,,0.0,,,,
4058,2017-06-19 02:00,999.2,,25.9,,88,1.3,72,,,0.0,,,,
4059,2017-06-19 03:00,999.0,,25.6,,87,1.2,79,,,0.0,,,,
4060,2017-06-19 04:00,998.9,,25.1,,90,1.0,81,,,0.0,,,,
4061,2017-06-19 05:00,999.2,,25.4,,89,0.8,58,,,0.0,,,,
4062,2017-06-19 06:00,999.9,,29.3,,79,0.5,325,,,0.0,,,,
4063,2017-06-19 07:00,1000.4,,30.2,,67,0.0,0,,,0.0,,,,
4064,2017-06-19 08:00,1000.6,,31.1,,66,1.3,185,,,0.0,,,,
4065,2017-06-19 09:00,1000.6,,30.9,,73,1.1,279,,,0.0,,,,
4066,2017-06-19 10:00,1000.4,,32.1,,63,0.5,301,,,0.0,,,,
4067,2017-06-19 11:00,999.9,,32.9,,62,1.8,306,,,0.0,,,,
4068,2017-06-19 12:00,999.6,,32.1,,66,1.4,297,,,0.0,,,,
4069,2017-06-19 13:00,999.1,,31.9,,66,1.3,304,,,0.0,,,,
4070,2017-06-19 14:00,998.8,,32.4,,65,1.4,302,,,0.0,,,,
4071,2017-06-19 15:00,998.5,,30.9,,71,1.2,291,,,0.0,,,,
4072,2017-06-19 16:00,998.6,,29.3,,75,1.8,305,,,0.0,,,,
4073,2017-06-19 17:00,998.9,,28.1,,82,1.0,284,,,0.0,,,,
4074,2017-06-19 18:00,999.2,,26.9,,88,1.6,40,,,0.0,,,,
4075,2017-06-19 19:00,999.8,,26.7,,88,0.8,56,,,0.0,,,,
4076,2017-06-19 20:00,1000.2,,26.6,,89,1.2,44,,,0.0,,,,
4077,2017-06-19 21:00,1000.3,,26.2,,89,1.0,53,,,0.0,,,,
4078,2017-06-19 22:00,1000.3,,26.1,,89,1.0,64,,,0.0,,,,
4079,2017-06-19 23:00,999.5,,25.9,,90,1.0,69,,,0.0,,,,
4080,2017-06-20 00:00,999.3,,25.9,,91,0.9,79,,,0.0,,,,
4081,2017-06-20 01:00,998.7,,25.8,,91,0.9,51,,,0.0,,,,
4082,2017-06-20 02:00,998.0,,25.8,,90,0.8,67,,,0.0,,,,
4083,2017-06-20 03:00,998.1,,25.3,,94,0.8,92,,,0.0,,,,
4084,2017-06-20 04:00,998.5,,25.2,,94,0.5,77,,,0.0,,,,
4085,2017-06-20 05:00,999.1,,25.1,,95,1.0,67,,,0.0,,,,
4086,2017-06-20 06:00,999.6,,26.3,,93,0.9,77,,,0.0,,,,
4087,2017-06-20 07:00,1000.2,,28.4,,87,1.6,12,,,0.0,,,,
4088,2017-06-20 08:00,1000.3,,30.6,,73,2.3,357,,,0.0,,,,
4089,2017-06-20 09:00,X,,X,,X,X,X,,,0.0,,,,
4090,2017-06-20 10:00,999.8,,32.3,,62,1.2,289,,,0.0,,,,
4091,2017-06-20 11:00,999.7,,28.9,,82,0.6,8,,,0.5,,,,
4092,2017-06-20 12:00,999.2,,30.8,,77,1.2,288,,,0.0,,,,
4093,2017-06-20 13:00,998.8,,32.1,,69,1.5,283,,,0.0,,,,
4094,2017-06-20 14:00,998.5,,29.7,,71,2.0,318,,,0.0,,,,
4095,2017-06-20 15:00,997.9,,29.5,,69,1.9,328,,,0.0,,,,
4096,2017-06-20 16:00,997.4,,29.3,,61,1.8,340,,,0.0,,,,
4097,2017-06-20 17:00,997.6,,28.7,,65,1.5,345,,,0.0,,,,
4098,2017-06-20 18:00,998.2,,27.4,,75,0.8,20,,,0.0,,,,
4099,2017-06-20 19:00,998.6,,26.9,,78,1.2,48,,,0.0,,,,
4100,2017-06-20 20:00,999.4,,26.5,,79,1.0,55,,,0.0,,,,
4101,2017-06-20 21:00,1000.1,,26.9,,80,1.4,34,,,0.0,,,,
4102,2017-06-20 22:00,1000.1,,26.0,,82,0.0,0,,,0.0,,,,
4103,2017-06-20 23:00,999.8,,26.5,,79,0.6,62,,,0.0,,,,
4104,2017-06-21 00:00,999.7,,25.7,,82,1.1,55,,,0.0,,,,
4105,2017-06-21 01:00,999.5,,26.4,,80,2.0,50,,,0.0,,,,
4106,2017-06-21 02:00,999.0,,26.1,,82,1.6,42,,,0.0,,,,
4107,2017-06-21 03:00,998.7,,26.1,,79,2.1,38,,,0.0,,,,
4108,2017-06-21 04:00,998.6,,25.5,,80,0.0,0,,,0.0,,,,
4109,2017-06-21 05:00,999.2,,25.2,,84,0.0,0,,,0.0,,,,
4110,2017-06-21 06:00,999.8,,28.8,,78,0.0,0,,,0.0,,,,
4111,2017-06-21 07:00,1000.3,,30.4,,67,0.0,0,,,0.0,,,,
4112,2017-06-21 08:00,1000.5,,31.3,,68,0.7,270,,,0.0,,,,
4113,2017-06-21 09:00,1000.4,,33.8,,64,0.7,258,,,0.0,,,,
4114,2017-06-21 10:00,1000.0,,33.1,,66,0.6,196,,,0.0,,,,
4115,2017-06-21 11:00,999.8,,34.0,,64,0.8,223,,,0.0,,,,
4116,2017-06-21 12:00,999.5,,33.7,,63,1.1,212,,,0.0,,,,
4117,2017-06-21 13:00,999.0,,34.2,,62,1.2,242,,,0.0,,,,
4118,2017-06-21 14:00,998.7,,33.8,,61,0.8,264,,,0.0,,,,
4119,2017-06-21 15:00,998.2,,33.8,,62,1.6,274,,,0.0,,,,
4120,2017-06-21 16:00,998.1,,33.1,,65,0.9,290,,,0.0,,,,
4121,2017-06-21 17:00,998.3,,30.9,,72,1.1,309,,,0.0,,,,
4122,2017-06-21 18:00,999.2,,27.6,,86,1.0,61,,,0.0,,,,
4123,2017-06-21 19:00,1000.1,,26.9,,88,1.0,73,,,0.0,,,,
4124,2017-06-21 20:00,1000.9,,27.0,,85,1.2,55,,,0.0,,,,
4125,2017-06-21 21:00,1001.8,,26.5,,83,0.7,65,,,0.0,,,,
4126,2017-06-21 22:00,1001.8,,26.1,,82,1.0,89,,,0.0,,,,
4127,2017-06-21 23:00,1001.6,,25.8,,83,1.0,79,,,0.0,,,,
4128,2017-06-22 00:00,1001.0,,26.2,,79,1.2,54,,,0.0,,,,
4129,2017-06-22 01:00,1000.9,,25.6,,82,0.2,0,,,0.0,,,,
4130,2017-06-22 02:00,1000.5,,25.3,,83,0.4,94,,,0.0,,,,
4131,2017-06-22 03:00,1000.1,,25.1,,83,0.3,83,,,0.0,,,,
4132,2017-06-22 04:00,1000.2,,25.0,,83,0.5,96,,,0.0,,,,
4133,2017-06-22 05:00,1001.1,,25.4,,87,0.7,67,,,X,,,,
4134,2017-06-22 06:00,1001.4,,28.1,,81,0.7,61,,,0.0,,,,
4135,2017-06-22 07:00,1001.6,,30.6,,67,0.8,4,,,0.0,,,,
4136,2017-06-22 08:00,1002.1,,32.4,,66,0.5,227,,,0.0,,,,
4137,2017-06-22 09:00,1002.1,,34.2,,60,0.7,248,,,0.0,,,,
4138,2017-06-22 10:00,1001.6,,34.3,,59,1.2,269,,,0.0,,,,
4139,2017-06-22 11:00,1001.2,,34.3,,60,1.3,268,,,0.0,,,,
4140,2017-06-22 12:00,1000.7,,34.5,,60,1.0,268,,,0.0,,,,
4141,2017-06-22 13:00,1000.3,,34.8,,63,1.1,248,,,0.0,,,,
4142,2017-06-22 14:00,1000.2,,33.9,,68,1.0,304,,,0.0,,,,
4143,2017-06-22 15:00,1000.0,,32.7,,70,1.2,264,,,0.0,,,,
4144,2017-06-22 16:00,1000.0,,30.7,,77,2.1,297,,,X,,,,
4145,2017-06-22 17:00,1000.3,,29.4,,78,1.5,310,,,0.0,,,,
4146,2017-06-22 18:00,1000.9,,28.7,,82,1.1,322,,,0.0,,,,
4147,2017-06-22 19:00,1001.6,,27.7,,87,1.3,27,,,0.0,,,,
4148,2017-06-22 20:00,1002.0,,27.3,,88,1.9,30,,,0.0,,,,
4149,2017-06-22 21:00,1002.4,,26.8,,87,1.4,27,,,0.0,,,,
4150,2017-06-22 22:00,X,,X,,X,X,X,,,0.0,,,,
4151,2017-06-22 23:00,1001.8,,26.7,,84,1.8,35,,,0.0,,,,
4152,2017-06-23 00:00,1001.5,,26.1,,87,0.7,57,,,0.0,,,,
4153,2017-06-23 01:00,1000.9,,25.6,,87,0.2,0,,,0.0,,,,
4154,2017-06-23 02:00,1000.7,,25.4,,89,0.5,74,,,0.0,,,,
4155,2017-06-23 03:00,1000.6,,25.3,,87,0.7,26,,,0.0,,,,
4156,2017-06-23 04:00,1000.6,,25.4,,87,0.9,69,,,0.0,,,,
4157,2017-06-23 05:00,1000.7,,25.8,,86,0.7,42,,,0.0,,,,
4158,2017-06-23 06:00,1001.2,,28.1,,78,0.1,0,,,0.0,,,,
4159,2017-06-23 07:00,1001.1,,29.9,,76,2.0,351,,,0.0,,,,
4160,2017-06-23 08:00,1001.1,,31.4,,69,1.4,344,,,0.0,,,,
4161,2017-06-23 09:00,1001.1,,32.9,,66,0.9,279,,,0.0,,,,
4162,2017-06-23 10:00,1001.0,,33.0,,65,0.9,262,,,0.0,,,,
4163,2017-06-23 11:00,1000.5,,33.8,,64,1.0,220,,,0.0,,,,
4164,2017-06-23 12:00,1000.1,,34.6,,66,0.9,254,,,0.0,,,,
4165,2017-06-23 13:00,999.8,,34.0,,68,1.1,236,,,0.0,,,,
4166,2017-06-23 14:00,999.2,,34.0,,60,0.9,278,,,0.0,,,,
4167,2017-06-23 15:00,999.2,,31.8,,72,1.8,300,,,0.0,,,,
4168,2017-06-23 16:00,998.9,,29.6,,80,1.3,334,,,0.0,,,,
4169,2017-06-23 17:00,998.9,,28.7,,82,1.4,349,,,0.0,,,,
4170,2017-06-23 18:00,998.9,,27.7,,87,2.7,22,,,0.0,,,,
4171,2017-06-23 19:00,999.2,,27.4,,88,2.0,16,,,0.0,,,,
4172,2017-06-23 20:00,999.6,,27.7,,80,1.7,5,,,0.0,,,,
4173,2017-06-23 21:00,1000.3,,27.2,,79,1.4,32,,,0.0,,,,
4174,2017-06-23 22:00,1000.5,,26.5,,81,0.6,17,,,0.0,,,,
4175,2017-06-23 23:00,1000.2,,25.4,,87,0.0,0,,,0.0,,,,
4176,2017-06-24 00:00,999.6,,26.0,,83,1.1,38,,,0.0,,,,
4177,2017-06-24 01:00,999.1,,25.6,,82,0.0,0,,,0.0,,,,
4178,2017-06-24 02:00,998.8,,25.3,,82,0.9,73,,,0.0,,,,
4179,2017-06-24 03:00,998.3,,25.3,,82,0.2,0,,,X,,,,
4180,2017-06-24 04:00,998.5,,24.6,,85,0.6,123,,,0.0,,,,
4181,2017-06-24 05:00,998.8,,25.0,,88,0.3,123,,,0.0,,,,
4182,2017-06-24 06:00,999.9,,28.0,,82,0.0,0,,,0.0,,,,
4183,2017-06-24 07:00,1000.3,,29.9,,71,1.1,136,,,0.0,,,,
4184,2017-06-24 08:00,1000.1,,31.6,,68,0.9,342,,,0.0,,,,
4185,2017-06-24 09:00,999.5,,32.3,,69,0.9,288,,,0.0,,,,
4186,2017-06-24 10:00,998.3,,33.0,,68,1.3,323,,,0.0,,,,
4187,2017-06-24 11:00,998.2,,32.7,,71,2.0,270,,,X,,,,
4188,2017-06-24 12:00,998.4,,30.3,,79,1.5,272,,,0.0,,,,
4189,2017-06-24 13:00,998.3,,30.9,,77,2.0,273,,,0.0,,,,
4190,2017-06-24 14:00,997.9,,29.9,,79,2.2,318,,,0.0,,,,
4191,2017-06-24 15:00,997.9,,29.6,,78,1.7,285,,,0.0,,,,
4192,2017-06-24 16:00,997.9,,29.6,,79,1.5,310,,,0.0,,,,
4193,2017-06-24 17:00,998.1,,28.6,,80,1.6,339,,,0.0,,,,
4194,2017-06-24 18:00,998.4,,27.3,,85,1.7,25,,,0.0,,,,
4195,2017-06-24 19:00,999.3,,27.6,,82,2.4,18,,,0.0,,,,
4196,2017-06-24 20:00,999.8,,27.0,,85,2.7,360,,,0.0,,,,
4197,2017-06-24 21:00,1000.3,,26.9,,83,1.6,16,,,0.0,,,,
4198,2017-06-24 22:00,1000.2,,26.2,,88,2.4,19,,,0.0,,,,
4199,2017-06-24 23:00,999.8,,26.5,,85,1.1,355,,,0.0,,,,
4200,2017-06-25 00:00,999.4,,26.2,,85,2.2,12,,,0.0,,,,
4201,2017-06-25 01:00,999.0,,26.6,,80,2.5,27,,,0.0,,,,
4202,2017-06-25 02:00,998.6,,27.0,,80,2.8,18,,,0.0,,,,
4203,2017-06-25 03:00,998.5,,26.8,,79,3.1,16,,,0.0,,,,
4204,2017-06-25 04:00,998.3,,26.8,,78,2.9,29,,,0.0,,,,
4205,2017-06-25 05:00,998.4,,27.1,,79,3.1,16,,,0.0,,,,
4206,2017-06-25 06:00,998.9,,28.3,,77,2.8,21,,,0.0,,,,
4207,2017-06-25 07:00,999.1,,29.8,,72,3.1,359,,,0.0,,,,
4208,2017-06-25 08:00,999.4,,31.3,,67,3.9,8,,,0.0,,,,
4209,2017-06-25 09:00,999.6,,31.5,,66,2.5,321,,,0.0,,,,
4210,2017-06-25 10:00,999.5,,31.7,,71,2.2,282,,,0.0,,,,
4211,2017-06-25 11:00,999.4,,32.5,,66,3.2,284,,,0.0,,,,
4212,2017-06-25 12:00,999.0,,33.0,,66,1.8,298,,,0.0,,,,
4213,2017-06-25 13:00,999.0,,33.4,,68,2.9,283,,,0.0,,,,
4214,2017-06-25 14:00,998.9,,31.8,,68,3.5,305,,,0.0,,,,
4215,2017-06-25 15:00,998.5,,31.7,,70,2.5,302,,,0.0,,,,
4216,2017-06-25 16:00,998.6,,31.0,,70,2.0,301,,,0.0,,,,
4217,2017-06-25 17:00,998.8,,29.3,,78,1.2,294,,,0.0,,,,
4218,2017-06-25 18:00,999.4,,28.4,,76,1.9,314,,,0.0,,,,
4219,2017-06-25 19:00,1000.2,,27.4,,83,1.5,24,,,0.0,,,,
4220,2017-06-25 20:00,1000.8,,27.7,,82,2.2,12,,,0.0,,,,
4221,2017-06-25 21:00,1001.4,,27.5,,79,1.0,358,,,0.0,,,,
4222,2017-06-25 22:00,1001.2,,26.3,,85,1.7,20,,,0.0,,,,
4223,2017-06-25 23:00,1001.1,,26.1,,85,0.1,0,,,0.0,,,,
4224,2017-06-26 00:00,1001.0,,26.5,,84,2.2,25,,,0.0,,,,
4225,2017-06-26 01:00,1000.7,,27.2,,80,3.3,15,,,0.0,,,,
4226,2017-06-26 02:00,1000.4,,27.2,,81,2.9,16,,,0.0,,,,
4227,2017-06-26 03:00,1000.2,,27.0,,78,3.4,23,,,0.0,,,,
4228,2017-06-26 04:00,1000.2,,26.8,,80,3.2,20,,,0.0,,,,
4229,2017-06-26 05:00,1000.6,,26.3,,81,1.6,351,,,0.0,,,,
4230,2017-06-26 06:00,1000.7,,27.7,,76,3.2,17,,,0.0,,,,
4231,2017-06-26 07:00,1000.9,,28.7,,75,2.8,11,,,0.0,,,,
4232,2017-06-26 08:00,1000.8,,30.2,,72,3.1,10,,,0.0,,,,
4233,2017-06-26 09:00,1001.0,,32.6,,65,2.2,337,,,0.0,,,,
4234,2017-06-26 10:00,1000.8,,31.8,,72,2.3,284,,,0.0,,,,
4235,2017-06-26 11:00,1000.6,,33.4,,70,2.8,289,,,0.0,,,,
4236,2017-06-26 12:00,1000.2,,32.9,,70,3.1,285,,,0.0,,,,
4237,2017-06-26 13:00,999.9,,33.4,,69,2.7,286,,,0.0,,,,
4238,2017-06-26 14:00,999.5,,32.5,,71,2.7,299,,,0.0,,,,
4239,2017-06-26 15:00,999.5,,32.7,,71,2.1,302,,,0.0,,,,
4240,2017-06-26 16:00,999.8,,32.2,,71,2.2,286,,,0.0,,,,
4241,2017-06-26 17:00,1000.2,,30.1,,77,2.4,305,,,0.0,,,,
4242,2017-06-26 18:00,1000.6,,28.4,,85,1.6,334,,,0.0,,,,
4243,2017-06-26 19:00,1000.9,,27.7,,86,2.2,25,,,0.0,,,,
4244,2017-06-26 20:00,1001.3,,27.4,,86,2.7,17,,,0.0,,,,
4245,2017-06-26 21:00,1002.0,,27.4,,86,2.1,28,,,0.0,,,,
4246,2017-06-26 22:00,1002.0,,27.3,,87,2.2,12,,,0.0,,,,
4247,2017-06-26 23:00,1001.5,,27.0,,88,1.4,18,,,0.0,,,,
4248,2017-06-27 00:00,1001.6,,27.1,,88,2.2,19,,,0.0,,,,
4249,2017-06-27 01:00,1001.2,,27.3,,86,2.0,16,,,0.0,,,,
4250,2017-06-27 02:00,1001.3,,27.3,,87,1.6,16,,,0.0,,,,
4251,2017-06-27 03:00,1001.2,,27.2,,86,2.5,16,,,0.0,,,,
4252,2017-06-27 04:00,1001.3,,26.7,,87,1.9,27,,,0.0,,,,
4253,2017-06-27 05:00,1001.6,,26.6,,88,1.7,9,,,0.0,,,,
4254,2017-06-27 06:00,1002.2,,28.0,,85,0.6,9,,,0.0,,,,
4255,2017-06-27 07:00,1002.3,,29.6,,79,1.8,17,,,0.0,,,,
4256,2017-06-27 08:00,1001.9,,30.0,,74,2.3,351,,,0.0,,,,
4257,2017-06-27 09:00,X,,X,,X,X,X,,,0.0,,,,
4258,2017-06-27 10:00,1001.5,,31.9,,74,1.9,279,,,0.0,,,,
4259,2017-06-27 11:00,1001.0,,31.7,,74,2.0,281,,,0.0,,,,
4260,2017-06-27 12:00,1000.3,,31.8,,75,2.1,288,,,0.0,,,,
4261,2017-06-27 13:00,999.9,,32.6,,69,2.5,297,,,0.0,,,,
4262,2017-06-27 14:00,999.9,,32.8,,68,2.2,291,,,0.0,,,,
4263,2017-06-27 15:00,1000.5,,30.3,,75,1.5,318,,,0.0,,,,
4264,2017-06-27 16:00,1000.7,,29.3,,79,0.7,270,,,0.0,,,,
4265,2017-06-27 17:00,1001.1,,28.8,,81,0.7,282,,,0.0,,,,
4266,2017-06-27 18:00,1001.7,,28.5,,83,0.6,108,,,0.0,,,,
4267,2017-06-27 19:00,1002.4,,27.6,,85,0.5,42,,,0.0,,,,
4268,2017-06-27 20:00,1002.9,,27.0,,86,0.6,67,,,0.0,,,,
4269,2017-06-27 21:00,1003.3,,26.6,,88,0.7,67,,,0.0,,,,
4270,2017-06-27 22:00,1003.0,,26.2,,90,0.3,83,,,0.0,,,,
4271,2017-06-27 23:00,1002.6,,26.5,,89,1.2,50,,,0.0,,,,
4272,2017-06-28 00:00,1002.1,,26.1,,90,0.9,81,,,0.0,,,,
4273,2017-06-28 01:00,1001.8,,26.1,,91,0.6,64,,,0.0,,,,
4274,2017-06-28 02:00,1001.7,,26.3,,89,0.6,49,,,0.0,,,,
4275,2017-06-28 03:00,1001.4,,25.6,,92,0.7,54,,,0.0,,,,
4276,2017-06-28 04:00,1001.5,,24.9,,92,0.8,62,,,0.0,,,,
4277,2017-06-28 05:00,1001.9,,25.2,,91,0.9,45,,,0.0,,,,
4278,2017-06-28 06:00,1002.0,,27.8,,82,0.0,0,,,0.0,,,,
4279,2017-06-28 07:00,1002.1,,30.0,,74,1.1,44,,,0.0,,,,
4280,2017-06-28 08:00,1002.0,,32.6,,66,0.8,276,,,0.0,,,,
4281,2017-06-28 09:00,1002.1,,31.3,,72,0.9,282,,,0.0,,,,
4282,2017-06-28 10:00,1002.3,,31.2,,74,0.8,214,,,0.0,,,,
4283,2017-06-28 11:00,1002.4,,32.8,,71,1.4,271,,,0.0,,,,
4284,2017-06-28 12:00,1002.2,,34.1,,65,1.5,272,,,0.0,,,,
4285,2017-06-28 13:00,1001.8,,33.5,,65,1.3,197,,,0.0,,,,
4286,2017-06-28 14:00,1001.5,,33.3,,68,1.3,274,,,0.0,,,,
4287,2017-06-28 15:00,1001.4,,31.8,,69,1.6,306,,,X,,,,
4288,2017-06-28 16:00,1001.6,,30.5,,74,0.9,278,,,0.0,,,,
4289,2017-06-28 17:00,X,,X,,X,X,X,,,0.0,,,,
4290,2017-06-28 18:00,1001.6,,27.6,,85,0.5,89,,,0.0,,,,
4291,2017-06-28 19:00,1002.3,,27.1,,87,0.2,0,,,0.0,,,,
4292,2017-06-28 20:00,1003.0,,26.9,,88,0.7,110,,,0.0,,,,
4293,2017-06-28 21:00,1003.3,,26.4,,89,0.8,50,,,0.0,,,,
4294,2017-06-28 22:00,1003.2,,26.3,,88,0.7,82,,,0.0,,,,
4295,2017-06-28 23:00,1002.6,,26.1,,88,0.0,0,,,0.0,,,,
4296,2017-06-29 00:00,1002.2,,25.9,,88,0.7,89,,,0.0,,,,
4297,2017-06-29 01:00,1001.6,,25.7,,89,0.9,96,,,0.0,,,,
4298,2017-06-29 02:00,1001.2,,25.5,,89,0.3,84,,,0.0,,,,
4299,2017-06-29 03:00,1001.0,,25.4,,89,0.3,36,,,0.0,,,,
4300,2017-06-29 04:00,1001.0,,25.2,,88,0.3,151,,,0.0,,,,
4301,2017-06-29 05:00,1001.5,,25.2,,90,0.3,85,,,0.0,,,,
4302,2017-06-29 06:00,1001.9,,27.6,,82,0.1,0,,,0.0,,,,
4303,2017-06-29 07:00,1002.4,,30.7,,71,0.8,330,,,0.0,,,,
4304,2017-06-29 08:00,1002.5,,31.7,,70,1.2,316,,,0.0,,,,
4305,2017-06-29 09:00,1002.5,,33.7,,61,0.9,244,,,0.0,,,,
4306,2017-06-29 10:00,1002.4,,32.9,,65,1.2,249,,,0.0,,,,
4307,2017-06-29 11:00,1001.9,,32.6,,66,0.8,278,,,0.0,,,,
4308,2017-06-29 12:00,1001.7,,31.6,,70,0.8,175,,,0.0,,,,
4309,2017-06-29 13:00,1001.4,,34.8,,60,0.8,234,,,0.0,,,,
4310,2017-06-29 14:00,1000.8,,32.2,,71,0.9,230,,,0.0,,,,
4311,2017-06-29 15:00,999.9,,32.8,,68,0.9,306,,,0.0,,,,
4312,2017-06-29 16:00,1000.1,,30.9,,73,2.2,1,,,0.0,,,,
4313,2017-06-29 17:00,1000.2,,27.3,,79,2.5,26,,,0.0,,,,
4314,2017-06-29 18:00,1000.4,,26.7,,83,0.2,0,,,0.0,,,,
4315,2017-06-29 19:00,1001.1,,25.6,,87,0.6,52,,,0.0,,,,
4316,2017-06-29 20:00,1001.8,,25.8,,89,0.0,0,,,0.0,,,,
4317,2017-06-29 21:00,1002.3,,26.3,,85,0.0,0,,,0.0,,,,
4318,2017-06-29 22:00,1002.7,,26.2,,86,0.3,128,,,0.0,,,,
4319,2017-06-29 23:00,1002.7,,26.2,,91,1.6,104,,,0.0,,,,
4320,2017-06-30 00:00,1001.8,,25.6,,93,1.7,87,,,0.5,,,,
4321,2017-06-30 01:00,1001.7,,24.9,,93,0.3,130,,,0.0,,,,
4322,2017-06-30 02:00,1000.9,,24.3,,91,1.0,73,,,0.0,,,,
4323,2017-06-30 03:00,1000.6,,23.7,,93,0.9,86,,,0.0,,,,
4324,2017-06-30 04:00,1000.6,,23.8,,93,0.6,74,,,0.0,,,,
4325,2017-06-30 05:00,1000.8,,23.8,,92,0.4,97,,,0.0,,,,
4326,2017-06-30 06:00,1001.0,,26.6,,85,0.5,101,,,0.0,,,,
4327,2017-06-30 07:00,1001.2,,30.6,,67,0.1,0,,,0.0,,,,
4328,2017-06-30 08:00,1001.2,,33.2,,56,1.0,211,,,0.0,,,,
4329,2017-06-30 09:00,1000.7,,33.6,,57,1.0,348,,,0.0,,,,
4330,2017-06-30 10:00,1000.2,,32.8,,64,1.7,13,,,0.0,,,,
4331,2017-06-30 11:00,1000.2,,36.7,,53,1.2,266,,,0.0,,,,
4332,2017-06-30 12:00,999.7,,35.2,,49,1.2,57,,,0.0,,,,
4333,2017-06-30 13:00,999.6,,32.0,,54,1.5,166,,,0.0,,,,
